Gene_Signature	Entrez_Gene_ID	Gene_Symbol	Signature_ID
22_Iglesia_T_Cell_cluster_EntrezID	29909	GPR171	22
22_Iglesia_T_Cell_cluster_EntrezID	84636	GPR174	22
22_Iglesia_T_Cell_cluster_EntrezID	387751	GVINP1	22
22_Iglesia_T_Cell_cluster_EntrezID	3001	GZMA	22
22_Iglesia_T_Cell_cluster_EntrezID	3003	GZMK	22
22_Iglesia_T_Cell_cluster_EntrezID	3004	GZMM	22
22_Iglesia_T_Cell_cluster_EntrezID	29851	ICOS	22
22_Iglesia_T_Cell_cluster_EntrezID	3561	IL2RG	22
22_Iglesia_T_Cell_cluster_EntrezID	3662	IRF4	22
22_Iglesia_T_Cell_cluster_EntrezID	3702	ITK	22
22_Iglesia_T_Cell_cluster_EntrezID	3718	JAK3	22
22_Iglesia_T_Cell_cluster_EntrezID	22914	KLRK1	22
22_Iglesia_T_Cell_cluster_EntrezID	27040	LAT	22
22_Iglesia_T_Cell_cluster_EntrezID	54900	LAX1	22
22_Iglesia_T_Cell_cluster_EntrezID	3932	LCK	22
22_Iglesia_T_Cell_cluster_EntrezID	100188949	LINC00426	22
22_Iglesia_T_Cell_cluster_EntrezID	4049	LTA	22
22_Iglesia_T_Cell_cluster_EntrezID	4063	LY9	22
22_Iglesia_T_Cell_cluster_EntrezID	11184	MAP4K1	22
22_Iglesia_T_Cell_cluster_EntrezID	4818	NKG7	22
22_Iglesia_T_Cell_cluster_EntrezID	5133	PDCD1	22
22_Iglesia_T_Cell_cluster_EntrezID	26279	PLA2G2D	22
22_Iglesia_T_Cell_cluster_EntrezID	5551	PRF1	22
22_Iglesia_T_Cell_cluster_EntrezID	5579	PRKCB	22
22_Iglesia_T_Cell_cluster_EntrezID	9051	PSTPIP1	22
22_Iglesia_T_Cell_cluster_EntrezID	5778	PTPN7	22
22_Iglesia_T_Cell_cluster_EntrezID	5790	PTPRCAP	22
22_Iglesia_T_Cell_cluster_EntrezID	149628	PYHIN1	22
22_Iglesia_T_Cell_cluster_EntrezID	8698	S1PR4	22
22_Iglesia_T_Cell_cluster_EntrezID	154075	SAMD3	22
22_Iglesia_T_Cell_cluster_EntrezID	256380	SCML4	22
22_Iglesia_T_Cell_cluster_EntrezID	4068	SH2D1A	22
22_Iglesia_T_Cell_cluster_EntrezID	55423	SIRPG	22
22_Iglesia_T_Cell_cluster_EntrezID	27240	SIT1	22
22_Iglesia_T_Cell_cluster_EntrezID	84174	SLA2	22
22_Iglesia_T_Cell_cluster_EntrezID	6504	SLAMF1	22
22_Iglesia_T_Cell_cluster_EntrezID	114836	SLAMF6	22
22_Iglesia_T_Cell_cluster_EntrezID	57823	SLAMF7	22
22_Iglesia_T_Cell_cluster_EntrezID	11262	SP140	22
22_Iglesia_T_Cell_cluster_EntrezID	9806	SPOCK2	22
22_Iglesia_T_Cell_cluster_EntrezID	374403	TBC1D10C	22
22_Iglesia_T_Cell_cluster_EntrezID	30009	TBX21	22
22_Iglesia_T_Cell_cluster_EntrezID	9840	TESPA1	22
22_Iglesia_T_Cell_cluster_EntrezID	387357	THEMIS	22
22_Iglesia_T_Cell_cluster_EntrezID	497189	TIFAB	22
22_Iglesia_T_Cell_cluster_EntrezID	201633	TIGIT	22
22_Iglesia_T_Cell_cluster_EntrezID	50852	TRAT1	22
22_Iglesia_T_Cell_cluster_EntrezID	53347	UBASH3A	22
22_Iglesia_T_Cell_cluster_EntrezID	7535	ZAP70	22
22_Iglesia_T_Cell_cluster_EntrezID	128611	ZNF831	22
23_Bindea_aDC_EntrezID	6346	CCL1	23
23_Bindea_aDC_EntrezID	10148	EBI3	23
23_Bindea_aDC_EntrezID	3620	IDO1	23
23_Bindea_aDC_EntrezID	27074	LAMP3	23
23_Bindea_aDC_EntrezID	4940	OAS3	23
24_Bindea_B_cells_EntrezID	5244	ABCB4	24
24_Bindea_B_cells_EntrezID	60468	BACH2	24
24_Bindea_B_cells_EntrezID	53335	BCL11A	24
24_Bindea_B_cells_EntrezID	640	BLK	24
24_Bindea_B_cells_EntrezID	29760	BLNK	24
24_Bindea_B_cells_EntrezID	10803	CCR9	24
24_Bindea_B_cells_EntrezID	930	CD19	24
24_Bindea_B_cells_EntrezID	971	CD72	24
24_Bindea_B_cells_EntrezID	1690	COCH	24
24_Bindea_B_cells_EntrezID	1380	CR2	24
24_Bindea_B_cells_EntrezID	1838	DTNB	24
24_Bindea_B_cells_EntrezID	29064	FAM30A	24
24_Bindea_B_cells_EntrezID	79368	FCRL2	24
24_Bindea_B_cells_EntrezID	2731	GLDC	24
24_Bindea_B_cells_EntrezID	2788	GNG7	24
24_Bindea_B_cells_EntrezID	3112	HLA-DOB	24
24_Bindea_B_cells_EntrezID	3117	HLA-DQA1	24
24_Bindea_B_cells_EntrezID	3493	IGHA1	24
24_Bindea_B_cells_EntrezID	3500	IGHG1	24
24_Bindea_B_cells_EntrezID	3507	IGHM	24
24_Bindea_B_cells_EntrezID	3514	IGKC	24
24_Bindea_B_cells_EntrezID	3535	IGL	24
24_Bindea_B_cells_EntrezID	9834	KIAA0125	24
24_Bindea_B_cells_EntrezID	4208	MEF2C	24
24_Bindea_B_cells_EntrezID	57553	MICAL3	24
24_Bindea_B_cells_EntrezID	931	MS4A1	24
24_Bindea_B_cells_EntrezID	114884	OSBPL10	24
24_Bindea_B_cells_EntrezID	5368	PNOC	24
24_Bindea_B_cells_EntrezID	55278	QRSL1	24
24_Bindea_B_cells_EntrezID	6328	SCN3A	24
24_Bindea_B_cells_EntrezID	6565	SLC15A2	24
24_Bindea_B_cells_EntrezID	6689	SPIB	24
24_Bindea_B_cells_EntrezID	8115	TCL1A	24
24_Bindea_B_cells_EntrezID	608	TNFRSF17	24
25_Bindea_CD8_T_cells_EntrezID	29777	ABT1	25
25_Bindea_CD8_T_cells_EntrezID	166	AES	25
25_Bindea_CD8_T_cells_EntrezID	321	APBA2	25
25_Bindea_CD8_T_cells_EntrezID	23779	ARHGAP8	25
25_Bindea_CD8_T_cells_EntrezID	819	CAMLG	25
25_Bindea_CD8_T_cells_EntrezID	925	CD8A	25
25_Bindea_CD8_T_cells_EntrezID	926	CD8B	25
25_Bindea_CD8_T_cells_EntrezID	55602	CDKN2AIP	25
25_Bindea_CD8_T_cells_EntrezID	3337	DNAJB1	25
25_Bindea_CD8_T_cells_EntrezID	2323	FLT3LG	25
25_Bindea_CD8_T_cells_EntrezID	1647	GADD45A	25
25_Bindea_CD8_T_cells_EntrezID	3004	GZMM	25
25_Bindea_CD8_T_cells_EntrezID	79441	HAUS3	25
25_Bindea_CD8_T_cells_EntrezID	7994	KAT6A	25
25_Bindea_CD8_T_cells_EntrezID	687	KLF9	25
25_Bindea_CD8_T_cells_EntrezID	23484	LEPROTL1	25
25_Bindea_CD8_T_cells_EntrezID	54923	LIME1	25
25_Bindea_CD8_T_cells_EntrezID	51275	MAPKAPK5-AS1	25
25_Bindea_CD8_T_cells_EntrezID	5196	PF4	25
25_Bindea_CD8_T_cells_EntrezID	5504	PPP1R2	25
25_Bindea_CD8_T_cells_EntrezID	5551	PRF1	25
25_Bindea_CD8_T_cells_EntrezID	55615	PRR5	25
25_Bindea_CD8_T_cells_EntrezID	5935	RBM3	25
25_Bindea_CD8_T_cells_EntrezID	7536	SF1	25
25_Bindea_CD8_T_cells_EntrezID	9194	SLC16A7	25
25_Bindea_CD8_T_cells_EntrezID	6432	SRSF7	25
25_Bindea_CD8_T_cells_EntrezID	6903	TBCC	25
25_Bindea_CD8_T_cells_EntrezID	55623	THUMPD1	25
25_Bindea_CD8_T_cells_EntrezID	11322	TMC6	25
25_Bindea_CD8_T_cells_EntrezID	91304	TMEM259	25
25_Bindea_CD8_T_cells_EntrezID	1831	TSC22D3	25
25_Bindea_CD8_T_cells_EntrezID	6844	VAMP2	25
25_Bindea_CD8_T_cells_EntrezID	6935	ZEB1	25
25_Bindea_CD8_T_cells_EntrezID	678	ZFP36L2	25
25_Bindea_CD8_T_cells_EntrezID	7570	ZNF22	25
25_Bindea_CD8_T_cells_EntrezID	23060	ZNF609	25
25_Bindea_CD8_T_cells_EntrezID	7644	ZNF91	25
26_Bindea_Cytotoxic_cells_EntrezID	321	APBA2	26
26_Bindea_Cytotoxic_cells_EntrezID	80833	APOL3	26
26_Bindea_Cytotoxic_cells_EntrezID	1521	CTSW	26
26_Bindea_Cytotoxic_cells_EntrezID	1844	DUSP2	26
26_Bindea_Cytotoxic_cells_EntrezID	10578	GNLY	26
26_Bindea_Cytotoxic_cells_EntrezID	3001	GZMA	26
26_Bindea_Cytotoxic_cells_EntrezID	2999	GZMH	26
26_Bindea_Cytotoxic_cells_EntrezID	3820	KLRB1	26
26_Bindea_Cytotoxic_cells_EntrezID	3824	KLRD1	26
26_Bindea_Cytotoxic_cells_EntrezID	51348	KLRF1	26
26_Bindea_Cytotoxic_cells_EntrezID	22914	KLRK1	26
26_Bindea_Cytotoxic_cells_EntrezID	4818	NKG7	26
26_Bindea_Cytotoxic_cells_EntrezID	6095	RORA	26
26_Bindea_Cytotoxic_cells_EntrezID	864	RUNX3	26
26_Bindea_Cytotoxic_cells_EntrezID	59307	SIGIRR	26
26_Bindea_Cytotoxic_cells_EntrezID	339005	WHAMMP3	26
26_Bindea_Cytotoxic_cells_EntrezID	7704	ZBTB16	26
27_Bindea_DC_EntrezID	6357	CCL13	27
27_Bindea_DC_EntrezID	6361	CCL17	27
27_Bindea_DC_EntrezID	6367	CCL22	27
27_Bindea_DC_EntrezID	30835	CD209	27
27_Bindea_DC_EntrezID	3290	HSD11B1	27
27_Bindea_DC_EntrezID	4881	NPR1	27
27_Bindea_DC_EntrezID	8495	PPFIBP2	27
28_Bindea_Eosinophils_EntrezID	11057	ABHD2	28
28_Bindea_Eosinophils_EntrezID	32	ACACB	28
28_Bindea_Eosinophils_EntrezID	2015	ADGRE1	28
28_Bindea_Eosinophils_EntrezID	51531	C9orf156	28
28_Bindea_Eosinophils_EntrezID	847	CAT	28
28_Bindea_Eosinophils_EntrezID	1232	CCR3	28
28_Bindea_Eosinophils_EntrezID	9398	CD101	28
28_Bindea_Eosinophils_EntrezID	1178	CLC	28
28_Bindea_Eosinophils_EntrezID	57105	CYSLTR2	28
28_Bindea_Eosinophils_EntrezID	22905	EPN2	28
28_Bindea_Eosinophils_EntrezID	2581	GALC	28
28_Bindea_Eosinophils_EntrezID	3280	HES1	28
28_Bindea_Eosinophils_EntrezID	3006	HIST1H1C	28
28_Bindea_Eosinophils_EntrezID	59340	HRH4	28
28_Bindea_Eosinophils_EntrezID	3568	IL5RA	28
28_Bindea_Eosinophils_EntrezID	9920	KBTBD11	28
28_Bindea_Eosinophils_EntrezID	3757	KCNH2	28
28_Bindea_Eosinophils_EntrezID	728965	LOC728965	28
28_Bindea_Eosinophils_EntrezID	91355	LRP5L	28
28_Bindea_Eosinophils_EntrezID	80022	MYO15B	28
28_Bindea_Eosinophils_EntrezID	11251	PTGDR2	28
28_Bindea_Eosinophils_EntrezID	55758	RCOR3	28
28_Bindea_Eosinophils_EntrezID	6036	RNASE2	28
28_Bindea_Eosinophils_EntrezID	23223	RRP12	28
28_Bindea_Eosinophils_EntrezID	6477	SIAH1	28
28_Bindea_Eosinophils_EntrezID	55512	SMPD3	28
28_Bindea_Eosinophils_EntrezID	8867	SYNJ1	28
28_Bindea_Eosinophils_EntrezID	7050	TGIF1	28
28_Bindea_Eosinophils_EntrezID	7057	THBS1	28
28_Bindea_Eosinophils_EntrezID	7060	THBS4	28
28_Bindea_Eosinophils_EntrezID	25976	TIPARP	28
28_Bindea_Eosinophils_EntrezID	8277	TKTL1	28
29_Bindea_iDC_EntrezID	9429	ABCG2	29
29_Bindea_iDC_EntrezID	645	BLVRB	29
29_Bindea_iDC_EntrezID	64170	CARD9	29
29_Bindea_iDC_EntrezID	909	CD1A	29
29_Bindea_iDC_EntrezID	910	CD1B	29
29_Bindea_iDC_EntrezID	911	CD1C	29
29_Bindea_iDC_EntrezID	913	CD1E	29
29_Bindea_iDC_EntrezID	9023	CH25H	29
29_Bindea_iDC_EntrezID	10462	CLEC10A	29
29_Bindea_iDC_EntrezID	1436	CSF1R	29
29_Bindea_iDC_EntrezID	1497	CTNS	29
29_Bindea_iDC_EntrezID	81501	DCSTAMP	29
29_Bindea_iDC_EntrezID	2162	F13A1	29
29_Bindea_iDC_EntrezID	2167	FABP4	29
29_Bindea_iDC_EntrezID	2535	FZD2	29
29_Bindea_iDC_EntrezID	2952	GSTT1	29
29_Bindea_iDC_EntrezID	2978	GUCA1A	29
29_Bindea_iDC_EntrezID	9956	HS3ST2	29
29_Bindea_iDC_EntrezID	81562	LMAN2L	29
29_Bindea_iDC_EntrezID	4321	MMP12	29
29_Bindea_iDC_EntrezID	64231	MS4A6A	29
29_Bindea_iDC_EntrezID	53343	NUDT9	29
29_Bindea_iDC_EntrezID	8566	PDXK	29
29_Bindea_iDC_EntrezID	5468	PPARG	29
29_Bindea_iDC_EntrezID	5550	PREP	29
29_Bindea_iDC_EntrezID	5909	RAP1GAP	29
29_Bindea_iDC_EntrezID	65010	SLC26A6	29
29_Bindea_iDC_EntrezID	23428	SLC7A8	29
29_Bindea_iDC_EntrezID	51760	SYT17	29
29_Bindea_iDC_EntrezID	4070	TACSTD2	29
29_Bindea_iDC_EntrezID	22846	VASH1	29
30_Macrophages_EntrezID	3730	ANOS1	30
30_Macrophages_EntrezID	348	APOE	30
30_Macrophages_EntrezID	10533	ATG7	30
30_Macrophages_EntrezID	586	BCAT1	30
30_Macrophages_EntrezID	6354	CCL7	30
30_Macrophages_EntrezID	9332	CD163	30
30_Macrophages_EntrezID	968	CD68	30
30_Macrophages_EntrezID	8832	CD84	30
30_Macrophages_EntrezID	1116	CHI3L1	30
30_Macrophages_EntrezID	1118	CHIT1	30
30_Macrophages_EntrezID	23601	CLEC5A	30
30_Macrophages_EntrezID	1296	COL8A2	30
30_Macrophages_EntrezID	81035	COLEC12	30
30_Macrophages_EntrezID	1513	CTSK	30
30_Macrophages_EntrezID	6374	CXCL5	30
30_Macrophages_EntrezID	1536	CYBB	30
30_Macrophages_EntrezID	58511	DNASE2B	30
30_Macrophages_EntrezID	2012	EMP1	30
30_Macrophages_EntrezID	2230	FDX1	30
30_Macrophages_EntrezID	2335	FN1	30
30_Macrophages_EntrezID	2760	GM2A	30
30_Macrophages_EntrezID	2239	GPC4	30
30_Macrophages_EntrezID	8685	MARCO	30
30_Macrophages_EntrezID	4199	ME1	30
30_Macrophages_EntrezID	51338	MS4A4A	30
30_Macrophages_EntrezID	4481	MSR1	30
30_Macrophages_EntrezID	26577	PCOLCE2	30
30_Macrophages_EntrezID	5730	PTGDS	30
30_Macrophages_EntrezID	26064	RAI14	30
30_Macrophages_EntrezID	950	SCARB2	30
30_Macrophages_EntrezID	6447	SCG5	30
30_Macrophages_EntrezID	259230	SGMS1	30
30_Macrophages_EntrezID	6819	SULT1C2	30
31_Mast_cells_EntrezID	10257	ABCC4	31
31_Mast_cells_EntrezID	116	ADCYAP1	31
31_Mast_cells_EntrezID	794	CALB2	31
31_Mast_cells_EntrezID	1088	CEACAM8	31
31_Mast_cells_EntrezID	1215	CMA1	31
31_Mast_cells_EntrezID	1359	CPA3	31
31_Mast_cells_EntrezID	1511	CTSG	31
31_Mast_cells_EntrezID	1991	ELANE	31
31_Mast_cells_EntrezID	2624	GATA2	31
31_Mast_cells_EntrezID	3067	HDC	31
31_Mast_cells_EntrezID	3248	HPGD	31
31_Mast_cells_EntrezID	27306	HPGDS	31
31_Mast_cells_EntrezID	3815	KIT	31
31_Mast_cells_EntrezID	339524	LINC01140	31
31_Mast_cells_EntrezID	4129	MAOB	31
31_Mast_cells_EntrezID	79083	MLPH	31
31_Mast_cells_EntrezID	4353	MPO	31
31_Mast_cells_EntrezID	2206	MS4A2	31
31_Mast_cells_EntrezID	190	NR0B1	31
31_Mast_cells_EntrezID	57460	PPM1H	31
31_Mast_cells_EntrezID	5553	PRG2	31
31_Mast_cells_EntrezID	5742	PTGS1	31
31_Mast_cells_EntrezID	7857	SCG2	31
31_Mast_cells_EntrezID	946	SIGLEC6	31
31_Mast_cells_EntrezID	6571	SLC18A2	31
31_Mast_cells_EntrezID	57419	SLC24A3	31
31_Mast_cells_EntrezID	6886	TAL1	31
31_Mast_cells_EntrezID	7177	TPSAB1	31
31_Mast_cells_EntrezID	64499	TPSB2	31
31_Mast_cells_EntrezID	4013	VWA5A	31
32_Bindea_Neutrophils_EntrezID	1084	CEACAM3	32
32_Bindea_Neutrophils_EntrezID	1441	CSF3R	32
32_Bindea_Neutrophils_EntrezID	3577	CXCR1	32
32_Bindea_Neutrophils_EntrezID	3579	CXCR2	32
32_Bindea_Neutrophils_EntrezID	4051	CYP4F3	32
32_Bindea_Neutrophils_EntrezID	8291	DYSF	32
32_Bindea_Neutrophils_EntrezID	2204	FCAR	32
32_Bindea_Neutrophils_EntrezID	2215	FCGR3B	32
32_Bindea_Neutrophils_EntrezID	2358	FPR2	32
32_Bindea_Neutrophils_EntrezID	3772	KCNJ15	32
32_Bindea_Neutrophils_EntrezID	4311	MME	32
32_Bindea_Neutrophils_EntrezID	55350	VNN3	32
33_Bindea_NK_CD56bright_cells_EntrezID	10299	43165	33
33_Bindea_NK_CD56bright_cells_EntrezID	1846	DUSP4	33
33_Bindea_NK_CD56bright_cells_EntrezID	2302	FOXJ1	33
33_Bindea_NK_CD56bright_cells_EntrezID	254531	LPCAT4	33
33_Bindea_NK_CD56bright_cells_EntrezID	8567	MADD	33
33_Bindea_NK_CD56bright_cells_EntrezID	758	MPPED1	33
33_Bindea_NK_CD56bright_cells_EntrezID	57876	MUC3B	33
33_Bindea_NK_CD56bright_cells_EntrezID	8398	PLA2G6	33
33_Bindea_NK_CD56bright_cells_EntrezID	6236	RRAD	33
33_Bindea_NK_CD56bright_cells_EntrezID	83696	TRAPPC9	33
33_Bindea_NK_CD56bright_cells_EntrezID	6375	XCL1	33
34_Bindea_NK_CD56dim_cells_EntrezID	2975	GTF3C1	34
34_Bindea_NK_CD56dim_cells_EntrezID	3002	GZMB	34
34_Bindea_NK_CD56dim_cells_EntrezID	50615	IL21R	34
34_Bindea_NK_CD56dim_cells_EntrezID	3804	KIR2DL3	34
34_Bindea_NK_CD56dim_cells_EntrezID	3806	KIR2DS1	34
34_Bindea_NK_CD56dim_cells_EntrezID	3807	KIR2DS2	34
34_Bindea_NK_CD56dim_cells_EntrezID	3810	KIR2DS5	34
34_Bindea_NK_CD56dim_cells_EntrezID	3811	KIR3DL1	34
34_Bindea_NK_CD56dim_cells_EntrezID	3812	KIR3DL2	34
34_Bindea_NK_CD56dim_cells_EntrezID	115653	KIR3DL3	34
34_Bindea_NK_CD56dim_cells_EntrezID	3813	KIR3DS1	34
34_Bindea_NK_CD56dim_cells_EntrezID	56937	PMEPA1	34
34_Bindea_NK_CD56dim_cells_EntrezID	53637	S1PR5	34
34_Bindea_NK_CD56dim_cells_EntrezID	10417	SPON2	34
34_Bindea_NK_CD56dim_cells_EntrezID	55020	TTC38	34
35_Bindea_NK_cells_EntrezID	27308	AD7C-NTP	35
35_Bindea_NK_cells_EntrezID	104	ADARB1	35
35_Bindea_NK_cells_EntrezID	219	ALDH1B1	35
35_Bindea_NK_cells_EntrezID	323	APBB2	35
35_Bindea_NK_cells_EntrezID	64225	ATL2	35
35_Bindea_NK_cells_EntrezID	596	BCL2	35
35_Bindea_NK_cells_EntrezID	988	CDC5L	35
35_Bindea_NK_cells_EntrezID	8817	FGF18	35
35_Bindea_NK_cells_EntrezID	2527	FUT5	35
35_Bindea_NK_cells_EntrezID	51343	FZR1	35
35_Bindea_NK_cells_EntrezID	2574	GAGE2C	35
35_Bindea_NK_cells_EntrezID	2778	GNAS	35
35_Bindea_NK_cells_EntrezID	3488	IGFBP5	35
35_Bindea_NK_cells_EntrezID	25959	KANK2	35
35_Bindea_NK_cells_EntrezID	11155	LDB3	35
35_Bindea_NK_cells_EntrezID	643313	LOC643313	35
35_Bindea_NK_cells_EntrezID	730096	LOC730096	35
35_Bindea_NK_cells_EntrezID	22924	MAPRE3	35
35_Bindea_NK_cells_EntrezID	8888	MCM3AP	35
35_Bindea_NK_cells_EntrezID	9902	MRC2	35
35_Bindea_NK_cells_EntrezID	9437	NCR1	35
35_Bindea_NK_cells_EntrezID	8572	PDLIM4	35
35_Bindea_NK_cells_EntrezID	57716	PRX	35
35_Bindea_NK_cells_EntrezID	5710	PSMD4	35
35_Bindea_NK_cells_EntrezID	259230	SGMS1	35
35_Bindea_NK_cells_EntrezID	64924	SLC30A5	35
35_Bindea_NK_cells_EntrezID	55671	SMEK1	35
35_Bindea_NK_cells_EntrezID	6693	SPN	35
35_Bindea_NK_cells_EntrezID	6915	TBXA2R	35
35_Bindea_NK_cells_EntrezID	79867	TCTN2	35
35_Bindea_NK_cells_EntrezID	64129	TINAGL1	35
35_Bindea_NK_cells_EntrezID	55503	TRPV6	35
35_Bindea_NK_cells_EntrezID	6375	XCL1	35
35_Bindea_NK_cells_EntrezID	6846	XCL2	35
35_Bindea_NK_cells_EntrezID	7755	ZNF205	35
35_Bindea_NK_cells_EntrezID	84436	ZNF528	35
35_Bindea_NK_cells_EntrezID	65988	ZNF747	35
36_Bindea_pDC_EntrezID	3563	IL3RA	36
37_Bindea_T_cells_EntrezID	64919	BCL11B	37
37_Bindea_T_cells_EntrezID	914	CD2	37
37_Bindea_T_cells_EntrezID	940	CD28	37
37_Bindea_T_cells_EntrezID	915	CD3D	37
37_Bindea_T_cells_EntrezID	916	CD3E	37
37_Bindea_T_cells_EntrezID	917	CD3G	37
37_Bindea_T_cells_EntrezID	923	CD6	37
37_Bindea_T_cells_EntrezID	10225	CD96	37
37_Bindea_T_cells_EntrezID	55340	GIMAP5	37
37_Bindea_T_cells_EntrezID	9452	ITM2A	37
37_Bindea_T_cells_EntrezID	3932	LCK	37
37_Bindea_T_cells_EntrezID	83988	NCALD	37
37_Bindea_T_cells_EntrezID	5588	PRKCQ	37
37_Bindea_T_cells_EntrezID	4068	SH2D1A	37
37_Bindea_T_cells_EntrezID	8631	SKAP1	37
37_Bindea_T_cells_EntrezID	6955	TRA	37
37_Bindea_T_cells_EntrezID	28755	TRAC	37
37_Bindea_T_cells_EntrezID	50852	TRAT1	37
37_Bindea_T_cells_EntrezID	28639	TRBC1	37
38_Bindea_T_helper_cells_EntrezID	10541	ANP32B	38
38_Bindea_T_helper_cells_EntrezID	25842	ASF1A	38
38_Bindea_T_helper_cells_EntrezID	1386	ATF2	38
38_Bindea_T_helper_cells_EntrezID	10538	BATF	38
38_Bindea_T_helper_cells_EntrezID	79866	BORA	38
38_Bindea_T_helper_cells_EntrezID	940	CD28	38
38_Bindea_T_helper_cells_EntrezID	79009	DDX50	38
38_Bindea_T_helper_cells_EntrezID	63901	FAM111A	38
38_Bindea_T_helper_cells_EntrezID	285527	FRYL	38
38_Bindea_T_helper_cells_EntrezID	23015	GOLGA8A	38
38_Bindea_T_helper_cells_EntrezID	29851	ICOS	38
38_Bindea_T_helper_cells_EntrezID	9452	ITM2A	38
38_Bindea_T_helper_cells_EntrezID	987	LRBA	38
38_Bindea_T_helper_cells_EntrezID	4676	NAP1L4	38
38_Bindea_T_helper_cells_EntrezID	57122	NUP107	38
38_Bindea_T_helper_cells_EntrezID	55274	PHF10	38
38_Bindea_T_helper_cells_EntrezID	5527	PPP2R5C	38
38_Bindea_T_helper_cells_EntrezID	6117	RPA1	38
38_Bindea_T_helper_cells_EntrezID	9632	SEC24C	38
38_Bindea_T_helper_cells_EntrezID	8604	SLC25A12	38
38_Bindea_T_helper_cells_EntrezID	10772	SRSF10	38
38_Bindea_T_helper_cells_EntrezID	6955	TRA	38
38_Bindea_T_helper_cells_EntrezID	7332	UBE2L3	38
38_Bindea_T_helper_cells_EntrezID	10730	YME1L1	38
39_Bindea_Tcm_EntrezID	360	AQP3	39
39_Bindea_Tcm_EntrezID	55729	ATF7IP	39
39_Bindea_Tcm_EntrezID	472	ATM	39
39_Bindea_Tcm_EntrezID	841	CASP8	39
39_Bindea_Tcm_EntrezID	8556	CDC14A	39
39_Bindea_Tcm_EntrezID	23177	CEP68	39
39_Bindea_Tcm_EntrezID	23059	CLUAP1	39
39_Bindea_Tcm_EntrezID	58487	CREBZF	39
39_Bindea_Tcm_EntrezID	1540	CYLD	39
39_Bindea_Tcm_EntrezID	84663	CYorf15B	39
39_Bindea_Tcm_EntrezID	23348	DOCK9	39
39_Bindea_Tcm_EntrezID	202134	FAM153B	39
39_Bindea_Tcm_EntrezID	27086	FOXP1	39
39_Bindea_Tcm_EntrezID	2533	FYB	39
39_Bindea_Tcm_EntrezID	3187	HNRNPH1	39
39_Bindea_Tcm_EntrezID	8821	INPP4B	39
39_Bindea_Tcm_EntrezID	11278	KLF12	39
39_Bindea_Tcm_EntrezID	4297	KMT2A	39
39_Bindea_Tcm_EntrezID	441155	LOC441155	39
39_Bindea_Tcm_EntrezID	4214	MAP3K1	39
39_Bindea_Tcm_EntrezID	116828	N4BP2L2-IT2	39
39_Bindea_Tcm_EntrezID	4747	NEFL	39
39_Bindea_Tcm_EntrezID	4775	NFATC3	39
39_Bindea_Tcm_EntrezID	9397	NMT2	39
39_Bindea_Tcm_EntrezID	5108	PCM1	39
39_Bindea_Tcm_EntrezID	22990	PCNX	39
39_Bindea_Tcm_EntrezID	283970	PDXDC2P	39
39_Bindea_Tcm_EntrezID	80012	PHC3	39
39_Bindea_Tcm_EntrezID	246721	POLR2J2	39
39_Bindea_Tcm_EntrezID	55269	PSPC1	39
39_Bindea_Tcm_EntrezID	85021	REPS1	39
39_Bindea_Tcm_EntrezID	9057	SLC7A6	39
39_Bindea_Tcm_EntrezID	6638	SNRPN	39
39_Bindea_Tcm_EntrezID	6482	ST3GAL1	39
39_Bindea_Tcm_EntrezID	8675	STX16	39
39_Bindea_Tcm_EntrezID	1678	TIMM8A	39
39_Bindea_Tcm_EntrezID	80342	TRAF3IP3	39
39_Bindea_Tcm_EntrezID	7294	TXK	39
39_Bindea_Tcm_EntrezID	8287	USP9Y	39
40_Bindea_Tem_EntrezID	10000	AKT3	40
40_Bindea_Tem_EntrezID	1231	CCR2	40
40_Bindea_Tem_EntrezID	10521	DDX17	40
40_Bindea_Tem_EntrezID	2130	EWSR1	40
40_Bindea_Tem_EntrezID	7430	EZR	40
40_Bindea_Tem_EntrezID	2313	FLI1	40
40_Bindea_Tem_EntrezID	81544	GDPD5	40
40_Bindea_Tem_EntrezID	4058	LTK	40
40_Bindea_Tem_EntrezID	4210	MEFV	40
40_Bindea_Tem_EntrezID	4776	NFATC4	40
40_Bindea_Tem_EntrezID	5616	PRKY	40
40_Bindea_Tem_EntrezID	27099	SND1-IT1	40
40_Bindea_Tem_EntrezID	9779	TBC1D5	40
40_Bindea_Tem_EntrezID	6904	TBCD	40
40_Bindea_Tem_EntrezID	6955	TRA	40
41_Bindea_TFH_EntrezID	27087	B3GAT1	41
41_Bindea_TFH_EntrezID	8851	CDK5R1	41
41_Bindea_TFH_EntrezID	1114	CHGB	41
41_Bindea_TFH_EntrezID	1117	CHI3L2	41
41_Bindea_TFH_EntrezID	10563	CXCL13	41
41_Bindea_TFH_EntrezID	643	CXCR5	41
41_Bindea_TFH_EntrezID	23462	HEY1	41
41_Bindea_TFH_EntrezID	8362	HIST1H4K	41
41_Bindea_TFH_EntrezID	3382	ICA1	41
41_Bindea_TFH_EntrezID	8645	KCNK5	41
41_Bindea_TFH_EntrezID	57535	KIAA1324	41
41_Bindea_TFH_EntrezID	753	LDLRAD4	41
41_Bindea_TFH_EntrezID	4094	MAF	41
41_Bindea_TFH_EntrezID	28986	MAGEH1	41
41_Bindea_TFH_EntrezID	57496	MKL2	41
